Time,CO2,CO,O2,H2,N2
15/11/18 08:00,0.083785316,0.285676995,0.004907498,0.02674788,0.59888231
15/11/18 09:00,0.085739166,0.282824183,0.007185314,0.027335654,0.596915683
15/11/18 10:00,0.084343844,0.288490858,0.004935379,0.026276384,0.595953536
15/11/18 11:00,0.083739589,0.282927411,0.007242217,0.028258936,0.597831847
15/11/18 12:00,0.086572203,0.28402119,0.004978677,0.029386631,0.595041299
15/11/18 13:00,0.088866644,0.279808615,0.007288452,0.030057208,0.59397908
15/11/18 14:00,0.086428965,0.243249204,0.031529683,0.026371181,0.612420967
15/11/18 15:00,0.098460744,0.271234143,0.004908506,0.02939151,0.596005096
15/11/18 16:00,0.096479106,0.267929886,0.004892677,0.03093071,0.599767621
15/11/18 17:00,0.098425361,0.272898457,0.004865811,0.028115297,0.595695075
15/11/18 18:00,0.101793461,0.269214558,0.004866384,0.028454419,0.595671178
15/11/18 19:00,0.104863935,0.269640848,0.004880539,0.029465392,0.591149286
15/11/18 20:00,0.100425211,0.280409542,0.004920596,0.026550345,0.587694307
15/11/18 21:00,0.100533654,0.280049615,0.004949991,0.027513751,0.58695299
15/11/18 22:00,0.10324571,0.276743503,0.004996523,0.030130492,0.584883773
15/11/18 23:00,0.101975533,0.271760235,0.006492525,0.031024289,0.588747418
16/11/18 00:00,0.091963579,0.253690019,0.023597728,0.025514384,0.60523429
16/11/18 01:00,0.104235011,0.261418687,0.004734185,0.026338309,0.603273808
16/11/18 02:00,0.101760903,0.258305311,0.004796371,0.030698664,0.604438751
16/11/18 03:00,0.10163816,0.265173917,0.0048188,0.026679378,0.601689744
16/11/18 04:00,0.099700399,0.272007487,0.00481499,0.026283587,0.597193536
16/11/18 05:00,0.102408273,0.271696562,0.004831735,0.027086747,0.593976683
16/11/18 06:00,0.102485475,0.267310881,0.006880797,0.024224582,0.599098265
16/11/18 07:00,0.102758916,0.269517718,0.004749625,0.022377564,0.600596178
16/11/18 08:00,0.097930416,0.268482518,0.006797724,0.022908973,0.603880369
16/11/18 09:00,0.088559383,0.256985514,0.021216471,0.021339259,0.611899373
16/11/18 16:00,0.100201419,0.26074001,0.007173458,0.0272994,0.604585713
16/11/18 17:00,0.104416101,0.259573564,0.004732463,0.025045523,0.606232348
16/11/18 18:00,0.097962034,0.263079985,0.006992396,0.025800037,0.606165547
16/11/18 19:00,0.098836013,0.264428829,0.004794668,0.022777705,0.609162785
16/11/18 20:00,0.096844327,0.266868162,0.00724241,0.022219533,0.606825568
16/11/18 21:00,0.097400604,0.268031772,0.004753865,0.021471502,0.608342257
16/11/18 22:00,0.098615074,0.260611976,0.007169455,0.022893124,0.61071037
16/11/18 23:00,0.083883659,0.28630487,0.004882024,0.031465988,0.593463459
17/11/18 01:00,0.095357401,0.271415692,0.004750995,0.025813908,0.602662002
17/11/18 02:00,0.093334104,0.261291431,0.006962691,0.029589931,0.608821842
17/11/18 03:00,0.091959921,0.260469485,0.004775474,0.031219456,0.611575663
17/11/18 04:00,0.089187099,0.260451132,0.006628119,0.029781333,0.613952317
17/11/18 05:00,0.092042374,0.266461433,0.00475284,0.029748514,0.60699484
17/11/18 06:00,0.08719643,0.272361197,0.006543239,0.027228273,0.60667086
17/11/18 07:00,0.091759922,0.268247589,0.004726311,0.028603031,0.606663147
17/11/18 08:00,0.100284706,0.255784581,0.006904,0.02485827,0.612168444
17/11/18 09:00,0.104368909,0.257766586,0.00468247,0.021895497,0.611286538
17/11/18 10:00,0.101622327,0.262152061,0.007108539,0.021046826,0.608070247
17/11/18 11:00,0.098741521,0.265734425,0.004753487,0.024853162,0.605917405
17/11/18 12:00,0.09630607,0.259071794,0.007307218,0.029263183,0.608051734
17/11/18 13:00,0.094244134,0.269751441,0.004838727,0.028628933,0.602536765
17/11/18 14:00,0.089583418,0.271628979,0.00740487,0.027436495,0.603946238
17/11/18 15:00,0.086420191,0.277566402,0.004902579,0.030515426,0.600595401
17/11/18 16:00,0.091576025,0.269658993,0.007374472,0.026556491,0.604834018
17/11/18 17:00,0.096594146,0.268985713,0.004872103,0.029391175,0.600156864
17/11/18 18:00,0.097688855,0.264362099,0.007291313,0.023012444,0.607645289
17/11/18 19:00,0.10030372,0.265245916,0.004746736,0.021993065,0.607710563
17/11/18 20:00,0.096903533,0.260971867,0.007103314,0.023974741,0.611046545
17/11/18 21:00,0.096586034,0.262874798,0.004779856,0.026241849,0.609517464
17/11/18 22:00,0.095271807,0.262279517,0.006896527,0.028971155,0.606580995
17/11/18 23:00,0.093023845,0.260340725,0.004756446,0.031608207,0.610270777
18/11/18 00:00,0.088807688,0.257310902,0.006633848,0.033836582,0.613410981
18/11/18 01:00,0.093482536,0.259898777,0.004760032,0.031286235,0.61057242
18/11/18 02:00,0.089073092,0.259210978,0.006662017,0.033407149,0.611646764
18/11/18 03:00,0.059025333,0.294522618,0.005017495,0.041211984,0.600222569
21/11/18 18:00,0.095407218,0.250702811,0.005029106,0.02271508,0.626145786
21/11/18 19:00,0.095274945,0.258635007,0.004841227,0.02365001,0.617598811
21/11/18 20:00,0.097067675,0.252675312,0.005003926,0.021101088,0.624151999
21/11/18 21:00,0.099742186,0.255268613,0.004808815,0.021057449,0.619122937
21/11/18 22:00,0.100261996,0.247543924,0.004990414,0.02139112,0.625812546
21/11/18 23:00,0.099222106,0.254486477,0.004818511,0.022583912,0.618888994
22/11/18 00:00,0.09963984,0.248430931,0.00496391,0.021907721,0.625057599
22/11/18 01:00,0.099909448,0.25541345,0.004821411,0.023840719,0.616014972
22/11/18 02:00,0.094900848,0.254315976,0.005013282,0.025284645,0.620485249
22/11/18 03:00,0.098337981,0.256432814,0.004818982,0.023462752,0.616947471
22/11/18 04:00,0.100338058,0.247813755,0.004930234,0.024447554,0.622470398
22/11/18 05:00,0.100722422,0.25501814,0.004791726,0.022547234,0.616920477
22/11/18 06:00,0.100944839,0.250420252,0.005052861,0.022103672,0.621478375
22/11/18 07:00,0.106543686,0.250532775,0.004792923,0.022603507,0.615527108
22/11/18 08:00,0.10005311,0.249048959,0.005444364,0.023265262,0.622188305
22/11/18 09:00,0.101843917,0.249150225,0.004830304,0.024051357,0.620124196
22/11/18 10:00,0.101564104,0.248071693,0.005684696,0.022836792,0.621842715
22/11/18 11:00,0.103823896,0.250388542,0.004877644,0.022165903,0.618744014
22/11/18 12:00,0.104344551,0.247157162,0.006302466,0.021190635,0.621005186
22/11/18 13:00,0.102607656,0.247247399,0.004882507,0.021633348,0.62362909
22/11/18 14:00,0.09785593,0.248444245,0.006577608,0.021307068,0.625815149
22/11/18 15:00,0.100934098,0.245518883,0.004933068,0.02383309,0.624780862
22/11/18 16:00,0.100336943,0.245997201,0.006979409,0.02337382,0.623312628
22/11/18 17:00,0.098875175,0.253228272,0.004985693,0.025289963,0.617620898
22/11/18 18:00,0.101947146,0.241540074,0.006900599,0.026584179,0.623028001
22/11/18 19:00,0.10911736,0.235984301,0.004857528,0.027116658,0.622924154
22/11/18 20:00,0.104311541,0.240089942,0.006398053,0.028350634,0.62084983
22/11/18 21:00,0.105607834,0.239966381,0.004849113,0.027498904,0.622077768
22/11/18 22:00,0.10440827,0.23445948,0.006313144,0.026421668,0.628397438
22/11/18 23:00,0.101731868,0.238423648,0.004840476,0.027489019,0.627514989
23/11/18 00:00,0.099307837,0.239743399,0.005912865,0.024830131,0.630205768
23/11/18 01:00,0.104112521,0.239112387,0.004806115,0.024032876,0.6279361
23/11/18 02:00,0.101583045,0.235855124,0.005615852,0.02452872,0.632417259
23/11/18 03:00,0.097389273,0.245247318,0.004810374,0.024080125,0.628472911
23/11/18 04:00,0.091025012,0.251298456,0.004999247,0.022462014,0.630215272
23/11/18 05:00,0.098236787,0.247292277,0.004792516,0.023521078,0.626157342
23/11/18 06:00,0.097705025,0.244727881,0.006026885,0.022328071,0.629212138
23/11/18 07:00,0.096067187,0.249460628,0.004856976,0.023432252,0.626182957
23/11/18 08:00,0.090438099,0.257708004,0.006193409,0.021963556,0.623696931
23/11/18 09:00,0.098202571,0.252324432,0.004894564,0.022809707,0.621768725
23/11/18 10:00,0.092756077,0.255561109,0.006489027,0.025350218,0.619843569
23/11/18 11:00,0.08833431,0.263298659,0.004944917,0.023574185,0.619847929
23/11/18 12:00,0.093927242,0.258504357,0.006541935,0.023139857,0.61788661
23/11/18 13:00,0.096544193,0.25459867,0.005035938,0.025620839,0.618200361
23/11/18 14:00,0.092611804,0.257028993,0.006429338,0.024144253,0.619785611
23/11/18 15:00,0.093934871,0.2547213,0.004884161,0.022283651,0.624176017
23/11/18 16:00,0.098192491,0.245833699,0.005822895,0.026242681,0.623908234
23/11/18 17:00,0.095257153,0.25046816,0.004963089,0.028111744,0.621199854
23/11/18 18:00,0.093066366,0.254497683,0.006437844,0.023937091,0.622061016
23/11/18 19:00,0.098434985,0.249437246,0.00491781,0.026187634,0.621022325
23/11/18 20:00,0.089239419,0.252708028,0.006572686,0.029135662,0.622344206
23/11/18 21:00,0.092309149,0.254167571,0.004942323,0.026600135,0.621980821
23/11/18 22:00,0.089419334,0.256663462,0.00650824,0.027406227,0.620002738
23/11/18 23:00,0.08754963,0.250815426,0.004914999,0.030282114,0.626437831
24/11/18 00:00,0.090291366,0.246263621,0.005097492,0.02809489,0.630252631
24/11/18 01:00,0.095582191,0.245213074,0.004846808,0.027076515,0.627281412
24/11/18 02:00,0.090387891,0.250977051,0.005979387,0.029020344,0.623635327
24/11/18 03:00,0.087649927,0.253898338,0.004940605,0.030085133,0.623425996
24/11/18 04:00,0.089957245,0.249378908,0.006145861,0.030517288,0.624000698
24/11/18 05:00,0.090794586,0.252924029,0.00491075,0.028666097,0.622704538
24/11/18 06:00,0.086452316,0.250827268,0.005937785,0.032421406,0.624361225
24/11/18 07:00,0.087741765,0.251559439,0.004919765,0.032073139,0.623705892
24/11/18 08:00,0.091119209,0.25000043,0.005064874,0.030736526,0.623078961
24/11/18 09:00,0.085537905,0.254470385,0.004875514,0.034672047,0.620444149
24/11/18 10:00,0.08542744,0.257417916,0.005064446,0.031779828,0.62031037
24/11/18 11:00,0.08730951,0.257579225,0.004877859,0.029964941,0.620268465
24/11/18 12:00,0.085161183,0.2589652,0.005062629,0.029996254,0.620814734
24/11/18 13:00,0.083956372,0.25909054,0.004878224,0.031894404,0.62018046
24/11/18 14:00,0.087948924,0.252703657,0.005122035,0.028834131,0.625391253
24/11/18 15:00,0.100628142,0.247050179,0.004855856,0.025738573,0.62172725
24/11/18 16:00,0.097700467,0.24659735,0.005461365,0.028974061,0.621266757
24/11/18 17:00,0.097531501,0.244280938,0.004871168,0.028173794,0.6251426
24/11/18 18:00,0.100538742,0.243285995,0.005538874,0.024187715,0.626448674
24/11/18 19:00,0.095806903,0.244364549,0.004894404,0.02934101,0.625593133
24/11/18 20:00,0.093114409,0.249331788,0.005554366,0.02854755,0.623451886
24/11/18 21:00,0.093384965,0.251508829,0.00485553,0.027247,0.623003676
24/11/18 22:00,0.092035542,0.25406499,0.005109783,0.02516304,0.623626644
24/11/18 23:00,0.095556267,0.251873724,0.004816894,0.025142001,0.622611114
25/11/18 00:00,0.090781299,0.256939337,0.00502922,0.023726015,0.623524129
25/11/18 01:00,0.09688912,0.252313805,0.004780899,0.022885592,0.623130584
25/11/18 02:00,0.093251369,0.252543127,0.004970451,0.024438888,0.624796165
25/11/18 03:00,0.093673544,0.25194592,0.004818293,0.025107618,0.624454624
25/11/18 04:00,0.097274369,0.248000485,0.004980238,0.025338215,0.624406692
25/11/18 05:00,0.092684937,0.250152768,0.004809077,0.02617346,0.626179758
25/11/18 06:00,0.095816444,0.247287086,0.005314221,0.02600065,0.625581598
25/11/18 07:00,0.090426789,0.255190178,0.00487878,0.025899354,0.623604899
25/11/18 08:00,0.088632554,0.255344594,0.005242055,0.026955153,0.623825644
25/11/18 09:00,0.092246789,0.25306433,0.005843311,0.024589017,0.624256554
25/11/18 10:00,0.094543513,0.252004403,0.004930859,0.024373973,0.624147253
25/11/18 11:00,0.091684004,0.253527318,0.006439533,0.023283098,0.625066048
25/11/18 12:00,0.095025117,0.254127061,0.004988102,0.025127402,0.620732318
25/11/18 13:00,0.097784988,0.249259358,0.00663325,0.022006415,0.624315989
25/11/18 14:00,0.097113473,0.251766794,0.004961027,0.021806534,0.624352171
25/11/18 15:00,0.094384697,0.252387088,0.006731192,0.020851749,0.625645273
25/11/18 16:00,0.100500728,0.244197163,0.00484882,0.022837833,0.627615456
25/11/18 17:00,0.102744409,0.242201509,0.005996416,0.02141684,0.627640825
25/11/18 18:00,0.027893191,0.098694608,0,0.006475587,0.866936615
25/11/18 19:00,0,0.010498639,0,0,0.989501361
25/11/18 20:00,0.063614634,0.188435722,0,0.015480416,0.732469228
25/11/18 21:00,0.097470391,0.258879862,0.004975988,0.021538224,0.617135535
25/11/18 22:00,0.106385775,0.24895777,0.004762327,0.021701374,0.618192754
25/11/18 23:00,0.103410249,0.24936598,0.004914785,0.019099168,0.623209818
26/11/18 00:00,0.106653819,0.247890912,0.004722739,0.016871521,0.623861009
26/11/18 01:00,0.108367292,0.242768179,0.004918384,0.016014921,0.627931225
26/11/18 02:00,0.112324574,0.240399099,0.00476324,0.017953384,0.624559704
26/11/18 03:00,0.10468333,0.245281179,0.005375127,0.019519498,0.625140865
26/11/18 04:00,0.106507674,0.244877396,0.00476542,0.018602264,0.625247246
26/11/18 05:00,0.108434809,0.240570601,0.005336088,0.016675889,0.628982614
26/11/18 06:00,0.104507355,0.249022696,0.004786282,0.018848945,0.622834722
26/11/18 07:00,0.105844931,0.244613079,0.005420366,0.016832339,0.627289285
26/11/18 08:00,0.112908129,0.237847489,0.004716173,0.018413471,0.626114738
26/11/18 09:00,0.108756767,0.237930613,0.005799879,0.017364766,0.630147976
26/11/18 10:00,0.104742607,0.245895519,0.004801001,0.018613648,0.625947225
26/11/18 11:00,0.104026326,0.246153342,0.005770394,0.015237727,0.628812211
26/11/18 12:00,0.110230866,0.24204032,0.004744992,0.014037504,0.628946319
26/11/18 13:00,0.098037153,0.251610036,0.006345467,0.01533889,0.628668454
26/11/18 14:00,0.040041972,0.31557836,0.005174596,0.02450944,0.614695631
29/11/18 19:00,0.103685864,0.255857258,0.005022197,0.023017722,0.612416959
29/11/18 20:00,0.108311519,0.250070896,0.006639257,0.023453202,0.611525127
29/11/18 21:00,0.109727786,0.249844141,0.004956601,0.023466977,0.612004495
29/11/18 22:00,0.10879993,0.25065235,0.00575963,0.022912254,0.611875836
29/11/18 23:00,0.108506229,0.245296584,0.00494134,0.025916451,0.615339396
30/11/18 00:00,0.104835881,0.246519013,0.005298871,0.024196745,0.61914949
30/11/18 01:00,0.107850481,0.246976834,0.004942057,0.023788432,0.616442195
30/11/18 02:00,0.101318552,0.252784383,0.005286239,0.022883703,0.617727123
30/11/18 03:00,0.112548199,0.24222156,0.004920556,0.025780146,0.61452954
30/11/18 04:00,0.108351748,0.242856373,0.005421984,0.026197471,0.617172425
30/11/18 05:00,0.106367441,0.245617905,0.004951598,0.023995018,0.619068038
30/11/18 06:00,0.103247485,0.25019796,0.00591732,0.024311923,0.616325311
30/11/18 07:00,0.104868806,0.252297584,0.004964018,0.023980497,0.613889095
30/11/18 08:00,0.110722147,0.243557352,0.005944371,0.025615987,0.614160144
30/11/18 09:00,0.109390436,0.246932152,0.004978613,0.027234166,0.611464633
30/11/18 10:00,0.105378553,0.251382728,0.006559984,0.024326047,0.612352689
30/11/18 11:00,0.103957946,0.25333364,0.004993833,0.021210387,0.616504195
30/11/18 12:00,0.108354319,0.243905457,0.0068778,0.023636499,0.617225925
30/11/18 13:00,0.105579672,0.247756529,0.005094449,0.024338427,0.617230923
30/11/18 14:00,0.102517624,0.247238135,0.006674896,0.020789334,0.622780012
30/11/18 15:00,0.106852106,0.245642172,0.005089651,0.021295283,0.621120787
30/11/18 16:00,0.103695981,0.242873714,0.007026831,0.02214687,0.624256604
30/11/18 17:00,0.103096874,0.245244609,0.005039793,0.023537592,0.623081132
30/11/18 18:00,0.098720022,0.243523535,0.006444937,0.025314319,0.625997187
30/11/18 19:00,0.098318714,0.250207674,0.004991772,0.024882355,0.621599485
30/11/18 20:00,0.063208771,0.284749039,0.005590249,0.031681295,0.614770646
30/11/18 23:00,0.095784235,0.252775508,0.004997111,0.032777101,0.613666046
1/12/2018 0:00,0.092108967,0.257268573,0.005214197,0.030729471,0.614678793
1/12/2018 1:00,0.097244745,0.251698846,0.005002583,0.033063595,0.612990232
1/12/2018 2:00,0.095310217,0.252203822,0.005156723,0.031211818,0.616117421
1/12/2018 3:00,0.10033758,0.249548984,0.004970135,0.027702772,0.617440529
1/12/2018 4:00,0.101281948,0.250285141,0.00517353,0.025164856,0.618094525
1/12/2018 5:00,0.108414071,0.246275523,0.004900725,0.024998371,0.615411312
1/12/2018 6:00,0.103819222,0.241832873,0.005140724,0.027595273,0.621611908
1/12/2018 7:00,0.101598003,0.248093405,0.004928149,0.026574848,0.618805596
1/12/2018 8:00,0.102358474,0.243695506,0.005084755,0.02283349,0.626027774
1/12/2018 9:00,0.101133197,0.245673005,0.004931841,0.026931212,0.621330744
1/12/2018 10:00,0.098451566,0.247582498,0.005160781,0.027609105,0.62119605
1/12/2018 11:00,0.104157646,0.247567245,0.004956281,0.025447607,0.617871221
1/12/2018 12:00,0.104627861,0.242266645,0.006243257,0.024513337,0.622348899
1/12/2018 13:00,0.105688212,0.243851799,0.004954611,0.021092511,0.624412867
1/12/2018 14:00,0.107320278,0.245079973,0.006792085,0.01423561,0.626572054
1/12/2018 15:00,0.113008965,0.238293239,0.004964627,0.017346919,0.62638625
1/12/2018 16:00,0.108703987,0.238720922,0.006983288,0.020049456,0.625542347
1/12/2018 17:00,0.109108607,0.239705355,0.004952746,0.01957422,0.626659072
1/12/2018 18:00,0.112064067,0.2329334,0.006588157,0.016536042,0.631878334
1/12/2018 19:00,0.111869126,0.238113638,0.004884088,0.01734393,0.627789218
1/12/2018 20:00,0.104445928,0.239153765,0.006258603,0.020708598,0.629433106
1/12/2018 21:00,0.105463247,0.241103835,0.004906207,0.020979223,0.627547488
1/12/2018 22:00,0.094817604,0.251301154,0.00681244,0.02600275,0.621066052
1/12/2018 23:00,0.10276355,0.24556973,0.004937979,0.024374165,0.622354577
2/12/2018 0:00,0.104132248,0.235029421,0.006198198,0.022989328,0.631650804
2/12/2018 1:00,0.105441352,0.24109314,0.004901229,0.021355706,0.627208573
2/12/2018 2:00,0.105835279,0.241953473,0.005931837,0.020656971,0.62562244
2/12/2018 3:00,0.110650968,0.237992438,0.004817456,0.019575166,0.626963972
2/12/2018 4:00,0.106247106,0.238577113,0.005114029,0.019339695,0.630722057
2/12/2018 5:00,0.108688449,0.237915487,0.004851585,0.017885152,0.630659326
2/12/2018 6:00,0.10791646,0.230928296,0.006317706,0.022090084,0.632747454
2/12/2018 7:00,0.110544492,0.235361612,0.004871971,0.021729701,0.627492223
2/12/2018 8:00,0.106809776,0.232343552,0.00645904,0.020502932,0.6338847
2/12/2018 9:00,0.106185275,0.238734556,0.004930977,0.020425325,0.629723868
2/12/2018 10:00,0.108211384,0.240772492,0.006782954,0.016327378,0.627905792
2/12/2018 11:00,0.112173997,0.237538774,0.004940861,0.018940554,0.626405814
2/12/2018 12:00,0.111224608,0.238872393,0.006968441,0.020085788,0.622848769
2/12/2018 13:00,0.107701792,0.243350676,0.005006215,0.020335394,0.623605923
2/12/2018 14:00,0.106183309,0.238345065,0.007105443,0.020945625,0.627420558
2/12/2018 15:00,0.109938121,0.239635517,0.004998906,0.019257684,0.626169772
2/12/2018 16:00,0.109670712,0.239993161,0.006752104,0.018687227,0.624896796
2/12/2018 17:00,0.107218488,0.240475678,0.004923312,0.020575083,0.626807438
2/12/2018 18:00,0.107872644,0.236767823,0.005864458,0.020026107,0.629468968
2/12/2018 19:00,0.114379772,0.236154098,0.00481998,0.017096107,0.627550044
2/12/2018 20:00,0.113369402,0.233000636,0.006082149,0.015877082,0.631670731
2/12/2018 21:00,0.108550821,0.234812439,0.004842152,0.020605323,0.631189264
2/12/2018 22:00,0.111459409,0.231440032,0.005936833,0.01817771,0.632986017
2/12/2018 23:00,0.112991466,0.232129789,0.00482611,0.017886099,0.632166537
3/12/2018 0:00,0.110997374,0.237357821,0.005934029,0.017164213,0.628546564
3/12/2018 1:00,0.109516095,0.245516411,0.00481053,0.018782023,0.621374941
3/12/2018 2:00,0.106295955,0.23630215,0.005827996,0.021886257,0.629687641
3/12/2018 3:00,0.109998308,0.236884292,0.004846256,0.023866544,0.624404599
3/12/2018 4:00,0.106403479,0.237637551,0.005893435,0.019975504,0.630090031
3/12/2018 5:00,0.107276247,0.240210981,0.004824813,0.021778216,0.625909744
3/12/2018 6:00,0.105857164,0.240698193,0.00593659,0.017180862,0.630327191
3/12/2018 7:00,0.109027641,0.24993321,0.004830672,0.01542707,0.620781408
3/12/2018 8:00,0.110357321,0.239391792,0.006299387,0.019070137,0.624881364
3/12/2018 9:00,0.115355024,0.235864114,0.004831119,0.014034779,0.629914962
3/12/2018 10:00,0.115856757,0.230189805,0.006850187,0.015240005,0.631863246
3/12/2018 11:00,0.113835871,0.23681431,0.004854909,0.016120336,0.628374572
3/12/2018 12:00,0.11243729,0.231143175,0.006756906,0.01814234,0.631520289
3/12/2018 13:00,0.111707485,0.2373438,0.004928528,0.018097831,0.627922356
3/12/2018 14:00,0.059942076,0.283518668,0.008218869,0.023827415,0.624492973
4/12/2018 8:00,0.104296501,0.244125649,0.0048417,0.019760089,0.62697606
4/12/2018 9:00,0.101033122,0.24166446,0.005394416,0.021582095,0.630325907
4/12/2018 10:00,0.113047434,0.231369949,0.004824274,0.019028901,0.631729442
4/12/2018 11:00,0.110593737,0.234770968,0.006274604,0.016859169,0.631501523
4/12/2018 12:00,0.110114083,0.233971132,0.004895102,0.020066517,0.630953165
4/12/2018 13:00,0.10837603,0.230053861,0.006710255,0.016285266,0.638574588
4/12/2018 14:00,0.113423972,0.232234501,0.00493555,0.015801994,0.633603984
4/12/2018 15:00,0.110171522,0.235411028,0.0071765,0.017182997,0.630057952
4/12/2018 16:00,0.111884231,0.227669934,0.005012555,0.020226616,0.635206663
4/12/2018 17:00,0.110598845,0.232569753,0.007313278,0.015849241,0.633668882
4/12/2018 18:00,0.115110806,0.232515928,0.00500718,0.016939109,0.630426977
4/12/2018 19:00,0.11042808,0.218034733,0.00728001,0.028615335,0.635641841
4/12/2018 20:00,0.108437424,0.22891436,0.004987638,0.023042087,0.63461849
4/12/2018 21:00,0.110098125,0.230205339,0.006971043,0.023720459,0.629005035
4/12/2018 22:00,0.108753424,0.235113524,0.004944826,0.024688739,0.626499488
4/12/2018 23:00,0.101784696,0.231791063,0.006801615,0.031632129,0.627990497
5/12/2018 0:00,0.103546603,0.228884448,0.004946936,0.030513482,0.632108532
5/12/2018 1:00,0.109898051,0.229170939,0.006157688,0.023325201,0.631448121
5/12/2018 2:00,0.111391894,0.234934662,0.004846582,0.020922404,0.627904457
5/12/2018 3:00,0.109553685,0.230859686,0.005878701,0.026511052,0.627196876
5/12/2018 4:00,0.114119139,0.228029451,0.004813656,0.021057512,0.631980241
5/12/2018 5:00,0.118464043,0.22965783,0.005805058,0.021276688,0.624796381
5/12/2018 6:00,0.114031874,0.233696469,0.004870853,0.022881646,0.624519158
5/12/2018 7:00,0.111524033,0.235138087,0.007014219,0.021515304,0.624808358
5/12/2018 8:00,0.108297746,0.232597077,0.004905806,0.020959075,0.633240296
5/12/2018 9:00,0.109763686,0.23373578,0.006883628,0.015828148,0.633788758
5/12/2018 10:00,0.098579198,0.243505731,0.004995113,0.015929932,0.636990027
11/12/2018 9:00,0.116034164,0.236178076,0.004907971,0.015256844,0.627622945
11/12/2018 10:00,0.120649184,0.256662875,0.005140275,0.01352165,0.604026016
11/12/2018 11:00,0.113396318,0.254288314,0.006792214,0.014157466,0.611365688
11/12/2018 12:00,0.110519323,0.265746334,0.004859428,0.015646666,0.603228249
11/12/2018 13:00,0.104513285,0.265629749,0.007401452,0.015442879,0.607012635
11/12/2018 14:00,0.106020864,0.269583405,0.004915237,0.015942765,0.603537729
11/12/2018 15:00,0.110121473,0.256133455,0.007480678,0.015167674,0.611096721
11/12/2018 16:00,0.113575686,0.256649614,0.004912837,0.015522855,0.609339008
11/12/2018 17:00,0.11435025,0.249950601,0.007165291,0.013774476,0.614759382
11/12/2018 18:00,0.118216807,0.246105054,0.004870657,0.015029063,0.615778419
11/12/2018 19:00,0.113350406,0.248006798,0.007004224,0.014907398,0.616731174
11/12/2018 20:00,0.117737629,0.243071391,0.00477712,0.015342555,0.619071305
11/12/2018 21:00,0.11325007,0.242110857,0.006809294,0.016838637,0.620991142
11/12/2018 22:00,0.110402955,0.255996404,0.004779676,0.014275444,0.614545522
11/12/2018 23:00,0.113317984,0.244811501,0.006353369,0.016329457,0.619187689
12/12/2018 0:00,0.111506356,0.248929408,0.004745297,0.016461115,0.618357823
12/12/2018 1:00,0.107187327,0.253544967,0.00585429,0.014138006,0.61927541
12/12/2018 2:00,0.09857999,0.221940461,0.044487822,0.011983401,0.623008326
12/12/2018 3:00,0.047034217,0.115459256,0.053038586,0.01089342,0.77357452
12/12/2018 18:00,0.118779326,0.249649183,0.004828442,0.01269803,0.614045019
12/12/2018 19:00,0.111867702,0.249075996,0.006368294,0.013046004,0.619642004
12/12/2018 20:00,0.123222264,0.236687609,0.00474415,0.013986544,0.621359433
12/12/2018 21:00,0.114852269,0.238361362,0.006029755,0.016163751,0.624592862
12/12/2018 22:00,0.114841341,0.244585542,0.004717744,0.013544026,0.622311347
12/12/2018 23:00,0.115132889,0.233945886,0.004954154,0.016131191,0.62983588
13/12/18 00:00,0.113024344,0.239167255,0.004752295,0.016269646,0.62678646
13/12/18 01:00,0.112088154,0.242676143,0.005665865,0.013707402,0.625862437
13/12/18 02:00,0.116971144,0.241495589,0.004708328,0.012671179,0.62415376
13/12/18 03:00,0.110987775,0.242650726,0.004946807,0.014092905,0.627321788
13/12/18 04:00,0.110496768,0.250069386,0.004746431,0.01376464,0.620922775
13/12/18 05:00,0.106646293,0.24554263,0.005184662,0.017092681,0.625533733
13/12/18 06:00,0.119019255,0.239335121,0.004749864,0.016247294,0.620648467
13/12/18 07:00,0.116124055,0.248883686,0.006784752,0.013947169,0.614260337
13/12/18 08:00,0.114938602,0.251770857,0.004801593,0.013271503,0.615217445
13/12/18 09:00,0.118854797,0.243859868,0.006657925,0.013368053,0.617259357
13/12/18 10:00,0.115356617,0.246991714,0.004857537,0.01510798,0.617686152
13/12/18 11:00,0.107205724,0.248515573,0.007215744,0.018268134,0.618794826
13/12/18 12:00,0.110621886,0.250949531,0.004970742,0.016030991,0.61742685
13/12/18 13:00,0.114032569,0.250414569,0.007370832,0.01512024,0.61306179
13/12/18 14:00,0.111893033,0.257739065,0.005016183,0.013130954,0.612220764
13/12/18 15:00,0.11011933,0.259039648,0.007305615,0.01249104,0.611044366
13/12/18 16:00,0.113802761,0.256274553,0.004956124,0.013133584,0.611832977
13/12/18 17:00,0.109579392,0.253615917,0.007155835,0.015156998,0.614491859
13/12/18 18:00,0.10910694,0.256462007,0.004912273,0.014746527,0.614772253
13/12/18 19:00,0.107734259,0.254140957,0.006970955,0.015402786,0.615751042
13/12/18 20:00,0.115962049,0.249078189,0.004880405,0.015689367,0.61438999
13/12/18 21:00,0.10782511,0.254458745,0.006942767,0.016885922,0.613887456
13/12/18 22:00,0.106783375,0.254890345,0.004885917,0.017557739,0.615882624
13/12/18 23:00,0.103099424,0.25885668,0.006510925,0.017342938,0.614190033
14/12/18 00:00,0.102153788,0.261043009,0.004819423,0.01820299,0.613780791
14/12/18 01:00,0.10598882,0.252278349,0.005952006,0.018766983,0.617013841
14/12/18 02:00,0.109213566,0.250228458,0.004825562,0.018462115,0.617270299
